title,movieId,id
Shrek,4306,808
Moulin Rouge!,4308,824
Pearl Harbor,4310,676
Himalaya,4312,26813
Ice Castles,4316,50541
Love Potion No. 9,4317,26255
Postcards from the Edge,4318,22414
Apache,4319,43329
City Slickers,4321,1406
Eight Men Out,4322,13554
The Kentuckian,4324,66035
Mississippi Burning,4326,1632
The Magnificent Seven,4327,966
Rio Bravo,4329,301
Suspect,4332,12623
Throw Momma from the Train,4333,11896
Yi Yi,4334,25538
The Sand Pebbles,4337,5923
Twelve O'Clock High,4338,15497
Von Ryan's Express,4339,21876
The Animal,4340,11090
Big Eden,4342,21056
Evolution,4343,9397
Swordfish,4344,9705
The Anniversary Party,4345,26475
Divided We Fall,4347,29937
Catch-22,4349,10364
Forgotten Silver,4350,32458
Point Break,4351,1089
Shag,4352,38043
Uncommon Valor,4353,9967
Unlawful Entry,4354,17494
Youngblood,4355,17465
Gentlemen Prefer Blondes,4356,759
How to Marry a Millionaire,4357,10297
The Seven Year Itch,4359,10653
There's No Business Like Show Business,4360,21468
Tootsie,4361,9576
Atlantis: The Lost Empire,4366,10865
Lara Croft: Tomb Raider,4367,1995
Dr. Dolittle 2,4368,10808
The Fast and the Furious 2001,4369,9799
A.I. Artificial Intelligence,4370,644
Baby Boy,4371,16161
Crazy/Beautiful,4372,10691
Funny Felix,4375,21488
Sexy Beast,4378,11826
The Princess and the Warrior,4380,9301
The Closet,4381,11444
The Crimson Rivers,4383,60670
Lumumba,4384,55551
Cats & Dogs,4386,10992
Kiss of the Dragon,4387,2140
Scary Movie 2,4388,4248
Lost and Delirious,4389,17612
Baise-moi,4390,3134
The Vertical Ray of the Sun,4391,34899
Alice 1990,4392,8217
Beach Blanket Bingo,4394,26483
The Cannonball Run,4396,11286
Cannonball Run II,4397,11950
Diary of a Chambermaid,4399,36245
Donovan's Reef,4401,15875
Dr. Goldfoot and the Bikini Machine,4402,26573
House of Usher,4403,23439
Faust 1926,4404,10728
The Last Laugh,4405,5991
The Man Who Shot Liberty Valance,4406,11697
Salvador,4407,6106
Shadows and Fog,4409,19200
Something Wild,4410,11300
The Sons of Katie Elder,4411,16211
X: The Man with the X-Ray Eyes,4414,32569
Nice Dreams,4415,20075
The House by the Cemetery,4417,28794
The Barefoot Contessa,4420,34689
Cries and Whispers,4422,10238
The Garden of the Finzi-Continis,4424,4789
Kiss Me Deadly,4426,18030
The Lion in Winter,4427,18988
The Misfits,4428,11536
Sweet Smell of Success,4432,976
Written on the Wind,4433,69605
Suspiria,4437,11906
Fist of Fury,4438,11713
The Big Boss,4440,12481
Game of Death,4441,13333
The Last Dragon,4442,13938
Outland,4443,10540
The Way of the Dragon,4444,9462
T-Rex: Back to the Cretaceous,4445,82623
Final Fantasy: The Spirits Within,4446,2114
Legally Blonde,4447,8835
The Score,4448,11371
Bully,4450,9517
Jump Tomorrow,4451,25985
Made,4452,15745
Michael Jordan to the Max,4453,24977
More,4454,36107
Africa: The Serengeti,4458,13794
Alaska: Spirit of the Wild,4459,13795
18 Again!,4462,38965
The Accidental Tourist,4464,31052
The Accused,4465,10868
Above the Law,4466,9395
The Adventures of Baron Munchausen,4467,14506
Appointment with Death,4469,4281
Ariel,4470,2
Arthur 2: On the Rocks,4471,26044
Bat*21,4473,14911
Beaches,4474,15592
The Beast of War,4475,15267
Big Top Pee-wee,4477,30502
Biloxi Blues,4478,19382
Bird,4479,24679
The Blob 1988,4480,9599
"Bright Lights, Big City",4482,17170
Caddyshack II,4483,18509
Clean and Sober,4486,14441
Cocktail,4487,7520
Colors,4488,10126
Coming to America,4489,9602
The Couch Trip,4490,23752
Criminal Law,4491,41952
Critters,4492,3980
Critters 2,4493,10127
Crossing Delancey,4495,27397
D.O.A. 1988,4496,9748
The Dead Pool,4498,10651
Dirty Rotten Scoundrels,4499,10141
Drowning by Numbers,4500,27362
"Elvira, Mistress of the Dark",4501,5680
Ernest Saves Christmas,4502,26386
Everybody's All-American,4503,34053
Frantic,4506,10675
Gorillas in the Mist,4508,10130
The Great Outdoors,4509,2617
High Spirits,4511,21362
Imagine: John Lennon,4515,26723
Johnny Be Good,4516,20443
The Lair of the White Worm,4518,11347
The Land Before Time,4519,12144
License to Drive,4520,13704
Little Nikita,4521,12505
Masquerade,4522,41963
The Milagro Beanfield War,4523,13482
Moon Over Parador,4524,34014
My Stepmother is an Alien,4526,12120
A Night in the Life of Jimmy Reardon,4527,47818
Off Limits,4528,38617
Bagdad Cafe,4529,3543
Red Heat,4531,9604
Return of the Living Dead Part II,4532,24929
The Return of the Living Dead,4533,10925
Return to Snowy River,4534,13965
The Man from Snowy River,4535,24266
Running on Empty,4537,18197
Salome's Last Dance,4538,70842
Salsa,4539,38909
The Serpent and the Rainbow,4541,11503
Shoot to Kill,4543,9717
Short Circuit 2,4544,11966
Short Circuit,4545,2605
The Vanishing,4546,8740
Switching Channels,4550,26798
Tetsuo: The Iron Man,4552,41428
They Live,4553,8337
Torch Song Trilogy,4555,8463
Tucker: The Man and His Dream,4557,28176
Twins,4558,9493
Vice Versa,4559,26603
Watchers,4560,33172
Waxwork,4561,29095
Without a Clue,4562,12582
Young Einstein,4563,10001
Always,4564,11352
American Ninja,4565,12500
American Ninja 2: The Confrontation,4566,25678
American Ninja 3: Blood Hunt,4567,25682
Best of the Best 2,4569,32049
The Big Picture,4570,45225
Bill & Ted's Excellent Adventure,4571,1648
Black Rain,4572,4105
Blaze,4573,22711
Casualties of War,4577,10142
Chances Are,4578,3064
Dream a Little Dream,4584,15142
The Dream Team,4585,14550
Earth Girls Are Easy,4587,2210
Eddie and the Cruisers,4589,21721
Enemies: A Love Story,4590,116014
Erik the Viking,4591,11828
The Experts,4592,55699
Family Business,4593,10551
Gross Anatomy,4600,17190
Harlem Nights,4602,9085
Her Alibi,4603,17819
How to Get Ahead in Advertising,4605,14776
Immediate Family,4606,59585
An Innocent Man,4608,29185
The January Man,4610,32059
Jesus of Montreal,4612,4486
Kickboxer,4614,10222
Last Exit to Brooklyn,4615,12774
Lean On Me,4616,14621
Let It Ride,4617,19118
Leviathan,4618,14372
Little Monsters,4619,15138
Look Who's Talking,4621,9494
Loverboy,4622,17362
Major League,4623,9942
Meet the Feebles,4624,8216
Millennium,4625,4296
Miracle Mile,4626,24739
Miss Firecracker,4627,39197
New York Stories,4628,9686
Next of Kin,4629,27418
No Holds Barred,4630,39002
The Package,4632,31606
Penn & Teller Get Killed,4634,37146
The Punisher 1989,4636,8867
Jurassic Park III,4638,331
America's Sweethearts,4639,11467
Brother 2000,4640,327
Ghost World,4641,1548
Hedwig and the Angry Inch,4642,13403
Planet of the Apes 2001,4643,869
Bread and Tulips,4644,552
Cure,4645,36095
Wet Hot American Summer,4649,2171
The Return of Swamp Thing,4652,19142
Road House,4654,10135
Romero,4655,32767
Santa Sangre,4658,19236
Scandal,4659,32261
Scenes from the Class Struggle in Beverly Hills,4660,60276
Sea of Love,4661,12150
"See No Evil, Hear No Evil",4662,11185
She's Out of Control,4663,47045
Shirley Valentine,4664,18683
Skin Deep,4666,12478
Slaves of New York,4667,49788
The Stepfather,4670,25155
Tango & Cash,4673,9618
Tap,4674,16560
Three Fugitives,4675,31608
Troop Beverly Hills,4676,22102
Turner & Hooch,4677,6951
UHF,4678,11959
Uncle Buck,4679,2616
Vampire's Kiss,4680,7091
The War of the Roses,4681,249
Warlock,4682,11342
Worth Winning,4684,32330
Weekend at Bernie's II,4686,8494
Billy Liar,4687,26535
Black Robe,4688,41784
The Cotton Club,4690,2148
Def-Con 4,4691,42033
The Hotel New Hampshire,4692,11308
"Zorro, The Gay Blade",4696,19317
Basket Case,4697,27813
Orphans,4698,57745
Original Sin,4699,2057
The Princess Diaries,4700,9880
Rush Hour 2,4701,5175
Chocolat 1988,4703,41951
Hatari!,4704,11385
La Cage aux folles,4705,4484
La Cage aux folles II,4706,11684
Paint Your Wagon,4709,20391
The Shootist,4710,12584
Theremin: An Electronic Odyssey,4711,70042
The Wild Child,4712,1627
Altered States,4713,11542
Any Which Way You Can,4714,17169
Bad Timing,4716,33214
The Big Brawl,4717,19267
American Pie 2,4718,2770
Osmosis Jones,4719,12610
The Others,4720,1933
American Outlaws,4721,13496
All Over the Guy,4722,21055
The Deep End,4723,24936
On the Edge,4724,80070
Session 9,4725,10972
Captain Corelli's Mandolin,4727,1722
Rat Race,4728,9896
Innocence,4731,125707
Bubble Boy,4732,9683
The Curse of the Jade Scorpion,4733,2779
Jay and Silent Bob Strike Back,4734,2294
Ghosts of Mars,4735,10016
Summer Catch,4736,26602
An American Rhapsody,4737,37920
Happy Accidents,4738,22230
Maybe Baby,4740,13966
Together,4741,742
Tortilla Soup,4743,15104
Jeepers Creepers,4744,8922
O,4745,11065
3 Ninjas,4748,16314
3 Ninjas Kick Back,4749,18885
3 Ninjas Knuckle Up,4750,40508
The Hunter,4751,5922
Maniac 1980,4752,27346
Vamp,4753,34223
The Wicker Man 1973,4754,16307
Wish Upon a Star,4755,27681
The Musketeer,4756,11370
Rock Star,4757,12508
Diamond Men,4761,34714
The Iron Ladies,4763,106230
L.I.E.,4765,18734
Our Lady of the Assassins,4766,44321
Abbott and Costello Meet the Mummy,4767,26661
"Dr. Mabuse, the Gambler",4768,5998
Into the Arms of Strangers: Stories of the Kindertransport,4769,58062
The Glass House,4770,2176
Hardball,4771,20857
Dinner Rush,4772,22617
Big Trouble,4774,2185
Glitter,4775,10696
Training Day,4776,2034
Sidewalks of New York,4782,31016
The Endurance: Shackleton's Legendary Antarctic Expedition,4783,32567
The French Lieutenant's Woman,4784,12537
Little Man Tate,4787,11521
Phantom of the Paradise,4789,27327
13 Ghosts,4792,29756
Father Goose,4795,30295
The Grass Is Greener,4796,25767
Indiscreet,4798,22874
"It's a Mad, Mad, Mad, Mad World",4799,11576
King Solomon's Mines 1937,4800,43860
The Little Foxes,4801,43802
Operation Petticoat,4802,9660
Play Misty for Me,4803,15393
Pocketful of Miracles,4804,248
The Shop on Main Street,4806,25905
Silkwood,4809,12502
I Never Promised You a Rose Garden,4810,66092
Quadrophenia,4811,10373
SpaceCamp,4812,13766
Don't Say a Word,4814,12103
Hearts in Atlantis,4815,11313
Zoolander,4816,9398
Extreme Days,4818,45864
Joy Ride,4821,10866
Max Keeble's Big Move,4822,34549
Serendipity,4823,9778
The Big Red One,4826,16121
Brubaker,4830,1623
Can't Stop the Music,4831,40932
Carny,4832,32027
The Changeling,4833,13550
Cheech & Chong's Next Movie,4834,13612
Coal Miner's Daughter,4835,16769
The Competition,4836,42158
Cruising,4837,27958
The Last Metro,4840,1716
The Dogs of War,4842,20681
Bandits 2001,4844,3172
Iron Monkey,4846,12780
Mulholland Drive,4848,1018
My First Mister,4849,25641
Things Behind the Sun,4851,102933
Clambake,4854,26299
Dirty Harry,4855,984
Fiddler on the Roof,4857,14811
Kansas,4859,77670
Mission to Mir,4861,15560
Not Without My Daughter,4862,9585
Female Trouble,4863,14267
From Hell,4865,768
The Last Castle,4866,2100
Riding in Cars with Boys,4867,11091
Waking Life,4873,9081
K-PAX,4874,167
On the Line,4875,34043
Thir13en Ghosts,4876,9378
Donnie Darko,4878,141
Life as a House,4880,11457
The Man Who Wasn't There,4881,10778
Domestic Disturbance,4885,11456
"Monsters, Inc.",4886,585
The One,4887,10796
Tape,4888,23949
Heist,4889,11088
Shallow Hal,4890,9889
When a Stranger Calls 1979,4893,45964
The Wash,4895,13408
Harry Potter and the Philosopher's Stone,4896,671
The Fluffer,4897,17731
Novocaine,4898,20794
Black Knight,4899,11469
Spy Game,4901,1535
The Devil's Backbone,4902,1433
In the Bedroom,4903,1999
Jabberwocky,4911,11834
Funny Girl,4912,16085
Breathless 1960,4914,269
The Beastmaster,4915,16441
"Now, Voyager",4920,32847
Little Women 1933,4921,39938
Guadalcanal Diary,4923,43510
The Cheap Detective,4925,14584
The Last Wave,4927,72277
That Obscure Object of Desire,4928,5781
The Toy,4929,23805
Funeral in Berlin,4930,34388
Dressed to Kill,4932,11033
The Earthling,4933,69716
Fame,4936,3537
Flash Gordon,4941,3604
The Enforcer 1976,4945,10649
The Gauntlet,4947,17689
I Bury the Living,4948,34084
Invasion U.S.A.,4949,15983
Lord of the Flies 1990,4951,10847
Morons from Outer Space,4952,33525
Ocean's Eleven 1960,4954,299
The Stunt Man,4956,42160
Sudden Impact,4957,10650
Behind Enemy Lines,4958,8007
The Independent,4960,81442
Porn Star: The Legend of Ron Jeremy,4961,50562
Ocean's Eleven 2001,4963,161
Baran,4964,43774
The Business of Strangers,4965,31064
No Man's Land 2001,4967,8342
Piñero,4968,55479
And Then There Were None,4969,4886
The Blue Angel,4970,228
Moscow on the Hudson,4971,23111
The Owl and the Pussycat,4972,42597
Amélie,4973,194
Not Another Teen Movie,4974,11397
Vanilla Sky,4975,1903
Iris,4976,11889
Kandahar,4977,28171
Lantana,4978,9523
The Royal Tenenbaums,4979,9428
Bill & Ted's Bogus Journey,4980,1649
Clockwise,4981,11938
Morgan: A Suitable Case for Treatment,4984,42724
Spacehunter: Adventures in the Forbidden Zone,4987,26978
White Water Summer,4988,19209
How High,4989,8386
Jimmy Neutron: Boy Genius,4990,12589
Kate & Leopold,4992,11232
The Lord of the Rings: The Fellowship of the Ring,4993,120
The Majestic,4994,11086
A Beautiful Mind,4995,453
Little Otik,4996,18939
The Defiant Ones,4998,11414
Dodsworth,4999,31507
Medium Cool,5000,42612
Sahara 1943,5001,18783
Fritz the Cat,5002,12593
The Nine Lives of Fritz the Cat,5003,14683
The Party,5004,10794
Witness for the Prosecution,5008,37257
Ali,5009,8489
Black Hawk Down,5010,855
Yentl,5012,10269
Gosford Park,5013,5279
I Am Sam,5014,10950
Monster's Ball,5015,1365
The Shipping News,5016,6440
The Big Heat,5017,14580
Motorama,5018,49410
Murder by Death,5021,6037
The Servant,5022,42987
The Waterdance,5023,61418
Orange County,5025,11857
Brotherhood of the Wolf,5026,6312
Another 48 Hrs.,5027,11595
What Time Is It There?,5028,24166
The Russia House,5033,10170
Truly Madly Deeply,5034,18317
The Flight of Dragons,5038,27273
Dragonslayer,5039,848
Conan the Destroyer,5040,9610
Fire and Ice,5041,15035
Forbidden Zone,5042,16127
The Formula,5043,31603
Impostor,5046,4965
Kung Pow: Enter the Fist,5047,11891
Snow Dogs,5048,11888
48 Hrs.,5049,150
Italian for Beginners,5051,112
Blankman,5053,20678
Brainstorm,5054,15050
Dragon: The Bruce Lee Story,5055,10423
The Enigma of Kaspar Hauser,5056,11710
4 for Texas,5057,17691
Little Dieter Needs to Fly,5059,57976
M*A*S*H,5060,651
Mrs. Soffel,5061,31955
Seconds,5062,20620
One-Eyed Jacks,5063,18647
The Count of Monte Cristo,5064,11362
The Mothman Prophecies,5065,2637
A Walk to Remember,5066,10229
Maelström,5071,35650
Metropolis 2001,5072,9606
The Son's Room,5073,11447
Storytelling,5074,16550
Waydowntown,5075,13915
The Adventures of Huck Finn,5076,34723
Young at Heart,5079,43340
Slackers,5080,20009
Birthday Girl,5081,2084
Rare Birds,5083,74692
Carmen Jones,5085,51044
Get Out Your Handkerchiefs,5087,4267
Going Places,5088,4031
Big Fat Liar,5092,11870
Collateral Damage,5093,9884
Rollerball 2002,5094,11535
"Scotland, Pa.",5095,27593
Baby's Day Out,5096,11212
Bright Eyes,5097,29887
Dimples,5098,32484
Heidi,5099,28345
Richard Pryor: Here and Now,5101,21921
Rookie of the Year,5102,21845
The Sandlot,5103,11528
Don't Look Now,5105,931
Crossroads,5106,17130
Hart's War,5107,10592
John Q,5108,8470
Return to Never Land,5109,16690
Super Troopers,5110,39939
The Good Son,5111,9272
The Bad and the Beautiful,5114,32499
Funny Lady,5117,39282
Saturday Night and Sunday Morning,5119,37230
Sleuth,5120,993
Stroszek,5121,11698
Summer of '42,5122,41357
Used Cars,5125,14475
Dragonfly,5127,10052
Queen of the Damned,5128,11979
Mean Machine,5134,9991
Monsoon Wedding,5135,480
Scratch,5137,18984
The Bad News Bears,5139,23479
The Bad News Bears in Breaking Training,5141,19050
The Firemen's Ball,5142,38442
Vampire Hunter D: Bloodlust,5146,15999
Wild Strawberries,5147,614
40 Days and 40 Nights,5151,2752
We Were Soldiers,5152,10590
Trouble Every Day,5153,40723
FernGully: The Last Rainforest,5159,13225
Intersection,5161,46717
A Troll in Central Park,5164,35614
Zombie Flesh Eaters,5165,7219
My Favorite Brunette,5167,18649
Royal Wedding,5168,18646
Scarlet Street,5169,17058
All About the Benjamins,5170,13950
The Time Machine 2002,5171,2135
Full Frontal,5172,15186
The Magnificent Ambersons,5177,965
Gloria 1980,5179,10889
The Great Rock 'n' Roll Swindle,5180,16149
Hawk the Slayer,5182,25628
Honeysuckle Rose,5186,22288
Hopscotch,5187,32030
The Jazz Singer,5193,15310
The Long Good Friday,5198,14807
The Long Riders,5199,14729
Mon Oncle d'Amérique,5202,39543
The Monster Club,5203,39578
Motel Hell,5205,30924
The Ninth Configuration,5208,18910
Burial Ground,5210,24919
"Oh, God!",5214,24032
Ice Age,5218,425
Resident Evil,5219,1576
Showtime,5220,5851
Kissing Jessica Stein,5222,15647
Pauline & Paulette,5223,25110
Promises,5224,38880
Y Tu Mamá También,5225,1391
All the Right Moves,5226,18172
Barabbas,5227,24248
I Think I Do,5229,19797
The Paleface 1948,5230,17804
Road to Morocco,5231,31805
Road to Singapore,5232,13861
Road to Utopia,5233,29021
Road to Zanzibar,5234,31812
A Tale of Springtime,5236,28213
Taps,5237,10627
Return of the Secaucus Seven,5238,42750
Seems Like Old Times,5241,28124
Serial,5242,41034
The Young Master,5243,11563
Shogun Assassin,5244,15119
Smokey and the Bandit II,5246,12705
Smokey and the Bandit,5247,11006
Smokey and the Bandit Part 3,5248,15120
Stir Crazy,5250,21629
Blade II,5254,36586
Sorority Boys,5255,6020
Stolen Summer,5256,39541
George Washington,5258,18292
Clockstoppers,5264,15028
Death to Smoochy,5265,9275
Panic Room,5266,4547
The Rookie 2002,5267,14635
The Piano Teacher,5269,1791
30 YEARS TO LIFE,5271,41756
Boxcar Bertha,5275,22784
Crimes of Passion,5276,40814
The Evil That Men Do,5277,53426
Fraternity Vacation,5278,24585
Impromptu,5279,17990
High Crimes,5282,11560
National Lampoon’s Van Wilder,5283,11452
Lucky Break,5285,35944
The Atomic Cafe,5288,26851
Body and Soul,5289,17487
Rashomon,5291,548
Slap Shot,5292,11590
Changing Lanes,5293,1537
Frailty,5294,12149
The Sweetest Thing,5296,11812
The Cat's Meow,5297,35080
Human Nature,5298,441
My Big Fat Greek Wedding,5299,8346
3:10 to Yuma 1957,5300,14168
Bite the Bullet,5301,32617
Breakout,5302,31671
Joe Versus the Volcano,5303,2565
"Rome, Open City",5304,307
Return of the Killer Tomatoes!,5305,15482
Taking Care of Business,5307,6393
Three Men and a Baby,5308,12154
Three Men and a Little Lady,5309,11630
Murder by Numbers,5312,11892
The Scorpion King,5313,9334
Chelsea Walls,5315,35694
Enigma,5316,10491
Nine Queens,5319,18079
Jason X,5323,11470
Life or Something Like It,5324,16643
Dogtown and Z-Boys,5325,1282
Salton Sea,5329,11468
Bob le Flambeur,5333,26030
Cadillac Man,5334,10164
The Coca-Cola Kid,5335,42048
Delirious 1991,5337,28117
Husbands and Wives,5339,28384
Lenny,5341,27094
Nomads,5342,26725
The Temp,5343,17168
Thief of Hearts,5344,48482
Wild Orchid,5346,5203
Hollywood Ending,5348,9689
Spider-Man,5349,557
The Big Sleep 1978,5352,1815
Butterflies Are Free,5353,55106
Cactus Flower,5354,28289
The Giant Spider Invasion,5356,39154
Iron Will,5357,24767
Rambling Rose,5359,32221
The Survivors,5360,28466
White Fang,5361,12227
The New Guy,5363,10985
Unfaithful,5364,2251
The Lady and the Duke,5365,2894
Whore,5366,20712
My Beautiful Laundrette,5367,11240
Calamity Jane,5372,14117
The Cranes Are Flying,5373,38360
The Harvey Girls,5375,28907
About a Boy,5377,245
Star Wars: Episode II - Attack of the Clones,5378,1894
The Believer,5379,4012
The Importance of Being Earnest 2002,5380,9026
Every Which Way But Loose,5382,15417
The Hound of the Baskervilles 1959,5383,11791
